Index,Date,Open,High,Low,Close,Adj Close,CloseUSD
HSI,2011-01-03,23135.64063,23443.5293,23057.51953,23436.05078,23436.05078,3046.6866014
HSI,2011-01-04,23477.31055,23695.60938,23408.08984,23668.48047,23668.48047,3076.9024611
HSI,2011-01-05,23650.17969,23773.98047,23579.74023,23757.82031,23757.82031,3088.5166403
HSI,2011-01-06,23861.2207,23861.2207,23698.38086,23786.30078,23786.30078,3092.2191014000005
HSI,2011-01-07,23744.0293,23880.76953,23654.03906,23686.63086,23686.63086,3079.2620118000004
HSI,2011-01-10,23715.4707,23783.83008,23481.80078,23527.25977,23527.25977,3058.5437701
HSI,2011-01-11,23606.75977,23855.83008,23512.2207,23760.33984,23760.33984,3088.8441792000003
HSI,2011-01-12,23857.16992,24168.35938,23857.16992,24125.60938,24125.60938,3136.3292194000005
HSI,2011-01-13,24347.33984,24378.81055,24208.44922,24238.98047,24238.98047,3151.0674611
HSI,2011-01-14,24273.61914,24347.25977,24187.90039,24283.23047,24283.23047,3156.8199611
HSI,2011-01-17,24364.07031,24364.07031,24098.0293,24156.9707,24156.9707,3140.4061910000005
HSI,2011-01-18,24189.83008,24382.00977,24104.33984,24153.98047,24153.98047,3140.0174611
HSI,2011-01-19,24321.25,24434.40039,24243.88086,24419.61914,24419.61914,3174.5504882
HSI,2011-01-20,24248.32031,24248.32031,23963.85938,24003.69922,24003.69922,3120.4808986
HSI,2011-01-21,23913.18945,24130.16016,23840.28906,23876.85938,23876.85938,3103.9917194000004
HSI,2011-01-24,23970.30078,23970.30078,23751.7207,23801.7793,23801.7793,3094.231309
HSI,2011-01-25,23891.67969,23999.10938,23769.46094,23788.83008,23788.83008,3092.5479104
HSI,2011-01-26,23802.88086,23976.36914,23662.17969,23843.24023,23843.24023,3099.6212299
HSI,2011-01-27,23771.11914,24023.67969,23734.69922,23779.61914,23779.61914,3091.3504882
HSI,2011-01-28,23763.74023,23763.74023,23580.41992,23617.01953,23617.01953,3070.2125389000003
